battery_id,cycle,voltage_measured,current_measured,temperature_measured,current_charge,voltage_charge,time,capacity,initial_capacity,soh,capacity_fade,resistance_proxy
B0005,0.0658682634730539,0.9186800235710102,0.2626346313173151,0.515383563517025,0.0,0.0,0.7897275673165223,1.814202,1.856487,97.72231100998823,-0.0032124999999999957,-1.9005872931126535
B0005,0.0718562874251497,0.908662345315264,0.24275062137531034,0.5049227403254477,0.0,0.0,0.7678358437391148,1.813752,1.856487,97.69807168054503,-0.0021596999999999866,-1.8899925634760437
B0005,0.07784431137724551,0.8945197407189163,0.24295774647887258,0.4682073020648163,0.0,0.0,0.7675402949155048,1.81344,1.856487,97.68126574546442,-0.0021823000000000146,-1.8888180610889773
B0005,0.08383233532934131,0.9357690041249285,0.24440762220381096,0.44245407721409435,0.0,0.0,0.7467463241115064,1.802598,1.856487,97.09725950141315,-0.0032048000000000076,-1.8932405144011053
B0005,0.08982035928143713,0.9286977018267564,0.2228666114333051,0.4168148046857203,0.0,0.0,0.7246962708071645,1.802107,1.856487,97.07081169973179,-0.0033555,-1.8822006130430187
B0005,0.09580838323353294,0.9216263995285807,0.20091135045567476,0.41911664159715656,0.0,0.0,0.7036595277552009,1.80258,1.856487,97.09628992823542,-0.003256599999999987,-1.8710847172587763
B0005,0.10179640718562874,0.9145550972304086,0.1791632145816071,0.42442681981858854,0.0,0.0,0.6835410971194547,1.803068,1.856487,97.12257613438715,-0.002268900000000018,-1.8601892019024722
B0005,0.10778443113772455,0.9074837949322365,0.17937033968516936,0.4247003053922249,0.0,0.0,0.6833933227076496,1.802778,1.856487,97.10695523319043,-0.0021995999999999904,-1.8596592097010245
B0005,0.11377245508982035,0.8727165586328844,0.29929577464788704,0.5170472674233109,0.0,0.0,0.8960301459800082,1.847026,1.856487,99.49038156475106,0.0022413000000000016,-1.9145151727483427
B0005,0.11976047904191618,0.8762522097819705,0.2591135045567521,0.5919823145995728,0.0,0.0,0.8544105384266247,1.847417,1.856487,99.51144284877836,0.0022797000000000177,-1.895023203712594
B0005,0.125748502994012,0.9010017678255764,0.26097763048881495,0.5059483112265832,0.0,0.0,0.832539925479475,1.836177,1.856487,98.90599826446402,0.0021974999999999855,-1.8981748318924112
B0005,0.1317365269461078,0.9281084266352408,0.2415078707539351,0.42966862664661143,0.0,0.0,0.7917225218758905,1.825781,1.856487,98.34601588914978,0.0012029000000000067,-1.891142735768904
B0005,0.13772455089820362,0.8998232174425489,0.2622203811101902,0.4083595423674744,0.0,0.0,0.811439850536738,1.825114,1.856487,98.31008781639731,0.0011673999999999962,-1.8986760623531924
B0005,0.14371257485029942,0.9121979964643501,0.17771333885666918,0.38235562240758547,0.0,0.0,0.7273667655347849,1.825582,1.856487,98.33529671901825,0.0022984000000000116,-1.859299895506792
B0005,0.14970059880239522,0.9440188568061281,0.20028997514498714,0.3614567664889021,0.0,0.0,0.7265012296942124,1.814031,1.856487,97.7131000647998,0.0011924000000000045,-1.8727865062266826
B0005,0.15568862275449102,0.9175014731879827,0.17874896437448173,0.3404895391768088,0.0,0.0,0.7067522350879782,1.814769,1.856487,97.75285256508664,0.0012189000000000006,-1.8602560752547688
B0005,0.16167664670658685,0.9010017678255764,0.1785418392709195,0.333401704726743,0.0,0.0,0.7049367208858022,1.813969,1.856487,97.70976042385429,0.0010901000000000049,-1.858695652173913
B0005,0.16766467065868265,0.9340011785503819,0.2013256006627997,0.33923606363097747,0.0,0.0,0.7049683868311885,1.802766,1.856487,97.10630885107196,-1.199999999990098e-06,-1.872385157153369
B0005,0.17365269461077845,0.9145550972304086,0.17957746478873204,0.3420392907607468,0.0,0.0,0.6859688195991089,1.804077,1.856487,97.17692609751644,-0.004294900000000013,-1.860383670482463
B0005,0.17964071856287428,0.9039481437831505,0.1640430820215406,0.4131683303705742,0.0,0.0,0.7682475010291432,1.851803,1.856487,99.74769551308466,0.0004386000000000001,-1.8521816099135686
B0005,0.18562874251497008,0.9310548025928114,0.14478044739022344,0.45088654906787085,0.0,0.0,0.7085466386598971,1.830704,1.856487,98.61119415325828,-0.0005472999999999839,-1.8456396704492462
B0005,0.19161676646706588,0.9304655274012958,0.1460231980115987,0.3981722047495335,0.0,0.0,0.6886076483813421,1.819904,1.856487,98.0294502466217,-0.0005877000000000133,-1.8461618203493495
B0005,0.1976047904191617,0.9180907483794947,0.15845070422535157,0.3106340307215465,0.0,0.0,0.678875647832466,1.809308,1.856487,97.45869483599938,-0.0015805999999999986,-1.850829303800759
B0005,0.2035928143712575,0.9057159693576899,0.147887323943662,0.29778020876065536,0.0,0.0,0.6600766315878359,1.80461,1.856487,97.20563623661249,-0.002097199999999999,-1.844845467745281
B0005,0.2095808383233533,0.9180907483794947,0.15886495443247695,0.4101144081316388,0.0,0.0,0.6601610741088675,1.799377,1.856487,96.92375976777645,-0.0014653999999999945,-1.851021787738547
B0005,0.21556886227544914,0.9145550972304086,0.17149958574979252,0.35240895209444467,0.0,0.0,0.650080748160736,1.788443,1.856487,96.33479792748348,-0.002632600000000007,-1.8565988523735002
B0005,0.22155688622754494,0.9021803182086039,0.1611433305716652,0.31587583754957027,0.0,0.0,0.6297934324829266,1.782923,1.856487,96.03746215298034,-0.003104599999999991,-1.8506763787721123
B0005,0.22754491017964074,0.8974661166764903,0.17315658657829314,0.27970737043620986,0.0,0.0,0.6210958528166861,1.773034,1.856487,95.50478942217208,-0.002973200000000009,-1.8558605573530949
B0005,0.23353293413173654,0.8803771361225721,0.1609362054681025,0.33431332330552976,0.0,0.0,0.6104666504818499,1.773038,1.856487,95.50500488287825,-0.003103900000000004,-1.8486551167993341
B0005,0.23952095808383236,0.8980553918680023,0.17315658657829314,0.4577920598021805,0.0,0.0,0.6111527459652306,1.767872,1.856487,95.22673738087043,-0.008393099999999997,-1.8559127439724454
B0005,0.2455089820359282,0.8980553918680023,0.17377796188898076,0.4943251743470549,0.0,0.0,0.6005868755211683,1.762315,1.856487,94.9274085948353,-0.006838900000000004,-1.8562033509055795
B0005,0.251497005988024,0.9139658220388966,0.18309859154929553,0.3964629199143088,0.0,0.0,0.6170109458617885,1.767617,1.856487,95.21300176085262,-0.005228699999999998,-1.8619859788636604
B0005,0.2574850299401198,0.880966411314084,0.17398508699254345,0.37766078672683356,0.0,0.0,0.6008507583993916,1.762668,1.856487,94.94642300215406,-0.0046640000000000015,-1.854786512162021
B0005,0.2634730538922156,0.8668238067177398,0.17543496271748094,0.30001367427868253,0.0,0.0,0.5808906574905794,1.75173,1.856487,94.35724570115492,-0.005288000000000004,-1.8542112683410787
B0005,0.2694610778443114,0.8685916322922829,0.17605633802816856,0.28007201786772473,0.0,0.0,0.5620599753005622,1.74185,1.856487,93.82505775693554,-0.005752700000000011,-1.8546584499686651
B0005,0.2754491017964072,0.8550383028874506,0.17688483844241887,0.28638497652582284,0.0,0.0,0.5511774454026321,1.736091,1.856487,93.51484820523925,-0.005235199999999995,-1.853844546594233
B0005,0.28143712574850305,0.9186800235710102,0.1261391880695939,0.9590683258124804,0.0,0.0,0.6186470197067733,1.793624,1.856487,96.61387340713941,0.0010701000000000072,-1.8359894785703235
B0005,0.28742514970059885,0.9334119033588699,0.14975144987572486,0.7596517617029033,0.0,0.0,0.6189953451060282,1.783189,1.856487,96.05179028994009,0.0010154999999999915,-1.8481452658884565
B0005,0.29341317365269465,0.9098408956982915,0.15140845070422504,0.5844158803956434,0.0,0.0,0.5897676775140122,1.767364,1.856487,95.19937387118789,-0.0005673999999999957,-1.8468365599211085
B0005,0.29940119760479045,0.8845020624631701,0.15265120132560073,0.49717398240576216,0.0,0.0,0.5707469996516745,1.757018,1.856487,94.64208475470068,-0.0010854000000000141,-1.8451793780177561
B0005,0.30538922155688625,0.8750736593989394,0.16487158243579092,0.43408997675372607,0.0,0.0,0.5618383136828546,1.746871,1.856487,94.09551480834502,-0.0015444000000000013,-1.8500156233725655
B0005,0.31137724550898205,0.8585739540365367,0.1650787075393536,0.4469665891790875,0.0,0.0,0.5518529855708838,1.741717,1.856487,93.81789368845567,-0.0025900000000000033,-1.8486537159522942
B0005,0.31736526946107785,0.8573954036535056,0.17688483844241887,0.5321117644377598,0.0,0.0,0.5523068641214284,1.736423,1.856487,93.53273144385066,-0.0026244999999999854,-1.8540534893439196
B0005,0.3233532934131737,0.8444313494401925,0.18951946975973444,0.47071425315648074,0.0,0.0,0.543334846261835,1.726322,1.856487,92.98863929561585,-0.0025408000000000097,-1.858827228423204
B0005,0.3293413173652695,0.8414849734826184,0.20215410107705045,0.4455079994530289,0.0,0.0,0.5338350626457955,1.715807,1.856487,92.42224696429332,-0.0026042999999999817,-1.8645252865103565
B0005,0.3353293413173653,0.8291101944608137,0.20256835128417539,0.4269109804457818,0.0,0.0,0.5234697431891826,1.710533,1.856487,92.13816202321912,-0.002555799999999997,-1.8636172450052577
B0005,0.3413173652694611,0.8232174425456726,0.2139602319801157,0.4818359998176778,0.0,0.0,0.5249158213618466,1.706014,1.856487,91.89474529043295,-0.008761000000000019,-1.8684945953071448
B0005,0.3473053892215569,0.8285209192693017,0.2149958574979287,0.559186836227723,0.0,0.0,0.5143288402875266,1.700311,1.856487,91.58755218862291,-0.008287800000000001,-1.869462025316456
B0005,0.3532934131736527,0.8073070123747819,0.2274233637116816,0.5236792925839842,0.0,0.0,0.5139805148882721,1.69458,1.856487,91.27885086186976,-0.007278399999999996,-1.8734920634920638
B0005,0.35928143712574856,0.8090748379493249,0.22866611433305684,0.4993390765303811,0.0,0.0,0.4957092644000882,1.684903,1.856487,90.75759754848809,-0.007211499999999993,-1.8742457923150206
B0005,0.36526946107784436,0.8061284619917544,0.2528997514498754,0.4634213045261868,0.0,0.0,0.4965009130347582,1.674474,1.856487,90.19583762234802,-0.007239700000000004,-1.885657985833733
B0005,0.37125748502994016,0.787860931054805,0.24171499585749778,0.5196225899083826,0.0,0.0,0.486325589250467,1.674569,1.856487,90.20095481411936,-0.006714799999999998,-1.8786044288672932
B0005,0.37724550898203596,0.7925751325869221,0.2555923777961886,0.5028260175942387,0.0,0.0,0.47739579265138943,1.663716,1.856487,89.61635605312614,-0.0072707000000000075,-1.8857386484758047
B0005,0.38323353293413176,0.7978786093105477,0.26677713338856623,0.5614886731391593,0.0,0.0,0.4775963436388393,1.659014,1.856487,89.36308199303308,-0.0067307999999999925,-1.8916622127204703
B0005,0.38922155688622756,0.7648791985857422,0.26760563380281654,0.5384703040247976,0.0,0.0,0.4680860047076707,1.653854,1.856487,89.0851376820845,-0.006195300000000015,-1.889073024697958
B0005,0.39520958083832336,0.7690041249263437,0.28127589063794467,0.5115091845571813,0.0,0.0,0.45767846399054246,1.642654,1.856487,88.48184770483176,-0.006787900000000002,-1.896137339055794
B0005,0.4011976047904192,0.7507365939893944,0.28189726594863274,0.5170700578877803,0.0,0.0,0.44833701010143656,1.637858,1.856487,88.2235103181439,-0.0068155999999999885,-1.8947792026613726
B0005,0.407185628742515,0.7483794932233359,0.2941176470588234,0.5362140480423001,0.0,0.0,0.44847422919811253,1.632735,1.856487,87.9475590187273,-0.006757599999999986,-1.9005813327591776
B0005,0.4131736526946108,0.7354154390100192,0.2953603976801986,0.5464013856602401,0.0,0.0,0.43935443692671416,1.627753,1.856487,87.67920270920293,-0.006682699999999997,-1.9000107688994186
B0005,0.4191616766467066,0.7212728344136714,0.2961888980944485,0.5465837093759971,0.0,0.0,0.4285352389195576,1.622125,1.856487,87.37604949563342,-0.0062778,-1.8991275312365359
B0005,0.4251497005988024,0.7354154390100192,0.32083678541839245,0.5401795888600223,0.0,0.0,0.4288096771129104,1.611326,1.856487,86.7943594541734,-0.006314799999999998,-1.912678193940051
B0005,0.4311377245508982,0.7171479080730698,0.321872410936205,0.5474497470258459,0.0,0.0,0.4197954379928013,1.606563,1.856487,86.53779961831137,-0.006800600000000001,-1.9115159401431359
B0005,0.43712574850299407,0.7000589275191516,0.32290803645401756,0.5491362413966003,0.0,0.0,0.4103695415826638,1.601514,1.856487,86.26583434195877,-0.0062201999999999865,-1.9104615217744996
B0005,0.44311377245508987,0.7118444313494443,0.3369925434962715,0.5365331145448744,0.0,0.0,0.40012033059246965,1.590369,1.856487,85.66550694941574,-0.006864500000000007,-1.9186217407871102
B0005,0.44910179640718567,0.691809074837952,0.34838442419221183,0.5342996490268472,0.0,0.0,0.4003419922101772,1.585789,1.856487,85.41880444086061,-0.006806500000000004,-1.9225267525660625
B0005,0.45508982035928147,0.6723629935179716,0.3494200497100248,0.5073613200237022,0.0,0.0,0.3998670030293754,1.584943,1.856487,85.37323450150741,-0.005771100000000006,-1.9212495221451587
B0005,0.46107784431137727,0.7059516794342962,0.32415078707539324,0.6249601166871797,0.0,0.0,0.399012022503932,1.595526,1.856487,85.94328966483471,-0.004233200000000004,-1.9116258883524113
B0005,0.46706586826347307,0.6788450206246317,0.35211267605633756,0.5047176261452222,0.0,0.0,0.38103632083935857,1.57473,1.856487,84.82310945350008,-0.005800500000000009,-1.9232156519838233
B0005,0.47305389221556887,0.6617560400707134,0.36474730737365313,0.446943798714619,0.0,0.0,0.37181097541667096,1.564902,1.856487,84.2937224984608,-0.006285099999999999,-1.9280583429292097
B0005,0.4790419161676647,0.6535061873895138,0.37717481358740645,0.48254250421623635,0.0,0.0,0.37253929216056747,1.559766,1.856487,84.01707095174919,-0.006235900000000005,-1.933652417890741
B0005,0.4850299401197605,0.6446670595167951,0.3767605633802811,0.5946715894069934,0.0,0.0,0.37100877146687194,1.559482,1.856487,84.00177324161172,-0.0051844000000000005,-1.9326145552560647
B0005,0.4910179640718563,0.6517383618149672,0.37821043910521945,0.6477733716213141,0.0,0.0,0.36277562566630417,1.554689,1.856487,83.74359745045346,-0.005187399999999997,-1.9340193704600486
B0005,0.4970059880239522,0.6311137301119629,0.3910521955260977,0.6278317152103572,0.0,0.0,0.36181509198957107,1.548874,1.856487,83.43037144887091,-0.005264000000000002,-1.9387078961899504
B0005,0.5029940119760479,0.6305244549204474,0.3943661971830985,0.5759150371484578,0.0,0.0,0.34237220152207604,1.538237,1.856487,82.85740756601044,-0.005213199999999985,-1.9403669724770642
B0005,0.5089820359281437,0.6216853270477323,0.4082435791217893,0.5189844569032322,0.0,0.0,0.3328301966455207,1.527914,1.856487,82.30135734858364,-0.00578749999999999,-1.946746546846397
B0005,0.5149700598802395,0.6057748968768415,0.40720795360397677,0.5878800309950325,0.0,0.0,0.33351629212890144,1.528525,1.856487,82.33426897144983,-0.005641800000000008,-1.944709405501331
B0005,0.5209580838323353,0.6311137301119629,0.4208782104391049,0.6589179087469805,0.0,0.0,0.3332735198809358,1.522647,1.856487,82.01764946374523,-0.007287899999999991,-1.9542469108315708
B0005,0.5269461077844311,0.6269888037713613,0.42212096106048014,0.6706549979488594,0.0,0.0,0.3235098533866725,1.517486,1.856487,81.7396512876201,-0.005724400000000007,-1.9545100222717149
B0005,0.5329341317365269,0.697112551561581,0.36640430820215375,0.6275582296367199,0.0,0.0,0.4585017785705987,1.605819,1.856487,86.49772392696529,0.004091700000000009,-1.9321959515058424
B0005,0.5389221556886228,0.662345315262229,0.35294117647058787,0.7376817539541465,0.0,0.0,0.35898626753501706,1.563849,1.856487,84.23700246756374,0.00040830000000000586,-1.9221056083961956
B0005,0.5449101796407185,0.6452563347083107,0.3800745650372823,0.7404394001549752,0.0,0.0,0.34983480931823197,1.548092,1.856487,83.38824888081629,-0.0011390000000000011,-1.934372075097726
B0005,0.5508982035928144,0.6552740129640533,0.4067937033968514,0.6939240621723881,0.0,0.0,0.3411055637066043,1.532376,1.856487,82.54170376630701,-0.002231300000000003,-1.9491516025285571
B0005,0.5568862275449101,0.6152032999410757,0.4082435791217893,0.6619718309859168,0.0,0.0,0.3310146824433442,1.526953,1.856487,82.2495929139283,-0.002192100000000008,-1.9461363510290122
B0005,0.562874251497006,0.6205067766647012,0.4223280861640428,0.6420529650394275,0.0,0.0,0.3223382134073609,1.516957,1.856487,81.71115660923024,-0.0021279999999999966,-1.9540063477921932
B0005,0.5688622754491018,0.606364172068357,0.42357083678541807,0.6600802224349342,0.0,0.0,0.3128384297913209,1.511898,1.856487,81.43865268111222,-0.001601600000000003,-1.9533225644739043
B0005,0.5748502994011976,0.6022392457277554,0.43579121789560826,0.668900132184695,0.0,0.0,0.3126589894341296,1.506564,1.856487,81.15133582944561,-0.00219609999999999,-1.9593718564882083
B0005,0.5808383233532934,0.5880966411314077,0.43786246893123426,0.6779479465791516,0.0,0.0,0.30350753121734453,1.501545,1.856487,80.88098650838923,-0.002110200000000018,-1.959125475285171
B0005,0.5868263473053892,0.6057748968768415,0.45215410107705,0.6727745111445369,0.0,0.0,0.2936066456264048,1.490844,1.856487,80.30457525423017,-0.0026641999999999833,-1.9683974179062587
B0005,0.592814371257485,0.601060695344728,0.46499585749792827,0.686676694471033,0.0,0.0,0.2943982942610748,1.485868,1.856487,80.03654213576502,-0.011995100000000014,-1.9748211569875513
B0005,0.5988023952095808,0.5910430170889818,0.4672742336371165,0.6897989881033775,0.0,0.0,0.28438130020371766,1.480414,1.856487,79.74276146291355,-0.008343500000000014,-1.9750873633186787
B0005,0.6047904191616766,0.5845609899823216,0.46789560894780413,0.6900952641414833,0.0,0.0,0.2742270870496837,1.47521,1.856487,79.4624470841972,-0.007288200000000011,-1.9748012853035684
B0005,0.6107784431137725,0.5556865055981177,0.453189726594863,0.7060485892702495,0.0,0.0,0.2841068620103653,1.485904,1.856487,80.03848128212047,-0.004647200000000007,-1.9641774284110052
B0005,0.6167664670658682,0.6051856216853295,0.4388980944490468,0.8396690824559014,0.0,0.0,0.2926672225799303,1.496092,1.856487,80.58725970071431,-0.0030861000000000026,-1.961295374461659
B0005,0.6227544910179641,0.575132586918091,0.4548467274233632,0.8137791148183613,0.0,0.0,0.27373098723862377,1.480801,1.856487,79.7636072862347,-0.003615600000000008,-1.9669138299067521
B0005,0.6287425149700598,0.576311137301122,0.46955260977630475,0.7824194357081007,0.0,0.0,0.2637351038115239,1.469754,1.856487,79.16855868099265,-0.004214399999999996,-1.9749027127629577
B0005,0.6347305389221557,0.5462581025338835,0.4747307373653684,0.7338529559232416,0.0,0.0,0.23393744920254544,1.453901,1.856487,78.31463403729734,-0.00526629999999999,-1.9748107985993448
B0005,0.6407185628742514,0.5615792575132588,0.49647887323943607,0.7392087150736151,0.0,0.0,0.2538975501113585,1.454146,1.856487,78.32783100554973,-0.0047398999999999965,-1.9880688597238794
B0005,0.6467065868263473,0.543311726576313,0.48508699254349574,0.8083321938101111,0.0,0.0,0.24536885548718068,1.455024,1.856487,78.37512463055222,-0.003581999999999996,-1.9801200724966017
B0005,0.6526946107784432,0.5421331761932819,0.4991714995857497,0.8409681389306733,0.0,0.0,0.24504164071818302,1.449042,1.856487,78.0529031444874,-0.0036826000000000025,-1.9876620423015692
B0005,0.6586826347305389,0.5521508544490281,0.5140845070422531,0.7798441132230289,0.0,0.0,0.23581629529549586,1.438671,1.856487,77.49426739858669,-0.004174299999999987,-1.9968029230417903
B0005,0.6646706586826348,0.5409546258102544,0.5147058823529407,0.7492821003692063,0.0,0.0,0.2253770886329809,1.433445,1.856487,77.21276798598645,-0.004176499999999983,-1.9960600696625361
B0005,0.6706586826347305,0.5244549204478517,0.5149130074565034,0.8138474862117695,0.0,0.0,0.22535597800272322,1.433396,1.856487,77.21012859233595,-0.0052508,-1.9945751484696208
B0005,0.6766467065868264,0.5397760754272234,0.5285832642916319,0.8678836774693481,0.0,0.0,0.2254298652086253,1.428065,1.856487,76.92297333619895,-0.006802700000000006,-2.003611142955405
B0005,0.6826347305389221,0.5321154979375393,0.530654515327257,0.8392360636309775,0.0,0.0,0.21578230718078073,1.42292,1.856487,76.64583700289849,-0.005788100000000007,-2.004014682266575
B0005,0.688622754491018,0.5144372421921055,0.5329328914664453,0.7996262363826983,0.0,0.0,0.20597641942600164,1.417429,1.856487,76.35006331851503,-0.005232499999999996,-2.0035581061692973
B0005,0.6946107784431138,0.5008839127872733,0.5339685169842583,0.7642326450613082,0.0,0.0,0.1966244102217667,1.412409,1.856487,76.0796601322821,-0.004149200000000008,-2.0028128587830083
B0005,0.7005988023952096,0.49204478491455816,0.5335542667771329,0.8251515565887244,0.0,0.0,0.1959172041081283,1.412579,1.856487,76.08881721229397,-0.004156699999999991,-2.001721960739295
B0005,0.7065868263473054,0.5191514437242191,0.5468102734051361,0.8996307944755921,0.0,0.0,0.1968988484151195,1.407598,1.856487,75.82051476794612,-0.004742600000000019,-2.011752506049084
B0005,0.7125748502994012,0.5167943429581641,0.5033140016570008,0.862983727608369,0.0,0.0,0.21447344810479319,1.433392,1.856487,77.20991313162979,-0.0015649999999999941,-1.9874772313296905
B0005,0.718562874251497,0.5403653506187389,0.5022783761391874,0.9036191257577837,0.0,0.0,0.22440599964111918,1.438255,1.856487,77.47185948514587,-4.1599999999997196e-05,-1.9891879588004324
B0005,0.7245508982035929,0.5303476723629963,0.5323115161557577,0.8316240484981092,0.0,0.0,0.20559642808136003,1.417355,1.856487,76.34607729545102,-0.001609000000000016,-2.004762451227909
B0005,0.7305389221556886,0.5167943429581641,0.5478458989229491,0.7662382059346369,0.0,0.0,0.19658218896125135,1.406982,1.856487,75.78733381919722,-0.002641399999999994,-2.0121016538926986
B0005,0.7365269461077845,0.49911608721273026,0.549710024855012,0.7519485847121565,0.0,0.0,0.18528800177329297,1.401204,1.856487,75.47610082914666,-0.0026861000000000025,-2.011416051660517
B0005,0.7425149700598802,0.4890984089569841,0.5629660314830156,0.7539085646565482,0.0,0.0,0.18679741183672993,1.396701,1.856487,75.23354593918513,-0.002621899999999999,-2.0178819444444445
B0005,0.7485029940119761,0.48084855627578094,0.5532311516155755,0.749145357582389,0.0,0.0,0.1663306558017288,1.391285,1.856487,74.94181214304221,-0.0026143999999999946,-2.011600392451088
B0005,0.7544910179640718,0.47142015321155384,0.566901408450704,0.7446328456173941,0.0,0.0,0.16734396605410629,1.386229,1.856487,74.66946981045382,-0.002618000000000009,-2.0183651005156134
B0005,0.7604790419161677,0.4672952268709487,0.5805716652858322,0.7223437713660612,0.0,0.0,0.16714341506665686,1.380437,1.856487,74.3574827079317,-0.0032142000000000117,-2.025705146845013
B0005,0.7664670658682635,0.46965232763700726,0.5824357912178955,0.7109941200601675,0.0,0.0,0.1570630891185254,1.375236,1.856487,74.07732992474496,-0.0032362000000000003,-2.0269987198882813
B0005,0.7724550898203593,0.4496169711255149,0.5842999171499583,0.720041934454624,0.0,0.0,0.1478482990109664,1.370513,1.856487,73.82292469594455,-0.00628789999999999,-2.0260813879024275
B0005,0.7784431137724551,0.4395992928697723,0.5842999171499583,0.7314143762249881,0.0,0.0,0.14821773504047986,1.370509,1.856487,73.82270923523838,-0.006774600000000008,-2.0250916923793443
B0005,0.7844311377245509,0.4401885680612878,0.5981772990886491,0.7179452117234151,0.0,0.0,0.1479116309017403,1.364736,1.856487,73.51174557107052,-0.005261899999999997,-2.0330800701344245
B0005,0.7904191616766467,0.46317030053034713,0.5828500414250204,0.8301198778431118,0.0,0.0,0.15708419974878307,1.375392,1.856487,74.08573289228526,-0.0031590000000000008,-2.026594506517691
B0005,0.7964071856287425,0.4997053624042458,0.5671085335542663,0.8627786134281417,0.0,0.0,0.16720674695743032,1.386112,1.856487,74.6631675847986,-0.0015091999999999883,-2.0212630359212054
B0005,0.8023952095808383,0.4832056570418395,0.5961060480530236,0.8279092027895532,0.0,0.0,0.15712642100929886,1.36985,1.856487,73.78721208389824,-0.002685099999999996,-2.0361565420560748
B0005,0.8083832335329342,0.4413671184443153,0.5981772990886491,0.7950681434887645,0.0,0.0,0.14796440747738515,1.364783,1.856487,73.51427723436792,-0.0026502000000000027,-2.033196960841613
B0005,0.8143712574850299,0.45609899823217503,0.6139188069594028,0.7340808605679401,0.0,0.0,0.13786297089899557,1.354322,1.856487,72.95079362257856,-0.0031906999999999908,-2.0437360572971706
B0005,0.8203592814371258,0.45079552150854596,0.6135045567522779,0.8180181412097189,0.0,0.0,0.13847517917647423,1.354642,1.856487,72.96803047907149,-0.002579500000000001,-2.0429678328246066
B0005,0.8263473053892215,0.43724219210371373,0.6137116818558406,0.8625962897123847,0.0,0.0,0.1386862854790527,1.354704,1.856487,72.971370120017,-0.0020531999999999994,-2.0417375990607574
B0005,0.8323353293413174,0.42840306423099506,0.6161971830985915,0.8137107434249513,0.0,0.0,0.1289226189847894,1.349315,1.856487,72.68109068364066,-0.002119800000000005,-2.042295717558597
B0005,0.8383233532934132,0.40954625810253376,0.6180613090306539,0.754204840694654,0.0,0.0,0.11848341232227488,1.344189,1.856487,72.40497778869445,-0.00263199999999999,-2.0414952392147643
B0005,0.844311377245509,0.4048320565704202,0.6313173156586571,0.7285199872373411,0.0,0.0,0.11904284402410781,1.338991,1.856487,72.12498660103734,-0.002574499999999991,-2.048731563421829
B0005,0.8502994011976048,0.40954625810253376,0.6311101905550949,0.7970053329686868,0.0,0.0,0.11901117807872152,1.338915,1.856487,72.12089284762027,-0.0036476999999999872,-2.049082649991151
B0005,0.8562874251497006,0.4219210371243385,0.633802816901408,0.80151784493368,0.0,0.0,0.11040859624864074,1.334007,1.856487,71.85652256115986,-0.005210500000000007,-2.0518951470067304
B0005,0.8622754491017964,0.4030642309958772,0.6480944490472238,0.7502165094124624,0.0,0.0,0.11032415372760962,1.328644,1.856487,71.56764361937358,-0.004120600000000007,-2.0583911316616277
B0005,0.8682634730538922,0.3977607542722481,0.6497514498757249,0.6984365741373812,0.0,0.0,0.09973717265328919,1.323171,1.856487,71.27283950816785,-0.004161199999999999,-2.058833995611174
